Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,111.3424797,109.4603875,109.4812246,117.8234883,123.6458082,134.304155,138.8429544,144.0118,157.1899307,142.2652037,102.6789615,135.8486521,69.23332737,94.35853117,78.11199364,,,,,,,,,,,,,,,,,,,254.1164819,270.5429925,322.9317876,319.2863717,304.764607,268.9904186,295.9033277,302.5771636,321.1503013,338.9872627,362.3357077,408.5138263,474.1112278,539.7501687,631.5248421,745.6091807,738.0547836,785.5022829,882.2754926,950.880346,1013.420401,1093.496191,1162.90492,1269.591257,1385.25998,1512.12671,1643.121389
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,279.4721422,293.9329065,358.782246,592.1359723,1576.153983,999.4160647,735.0979454,682.6167895,784.6510869,729.0358604,652.865121,688.3036078,666.3502247,612.9272486,657.3721885,502.0652706,489.81851,499.7730531,621.9818958,580.3525842,549.8555066,644.7808349,638.4981856,619.6791252,715.1764427,724.8565826,843.0018731,842.2497361,801.1040397,831.9946255,796.8881748,735.0262947,826.9452801,1015.724172,1131.140005,1214.556667,1168.448531,1374.452153,1428.120516,1311.999002,1516.811869,1735.018358,1788.505421,1715.765331,1642.762597,1542.57525,1584.807446,1640.500104,1698.256286,1655.078839
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,241.5580352,243.8511741,246.0915204,253.9975535,268.7019059,276.220838,299.2075392,353.3555276,314.6755178,348.091536,363.166455,441.1046629,517.7086894,546.0499284,710.9469479,753.6152715,681.7751919,1012.624318,1131.004427,1354.059662,1584.520636,1882.919106,2013.241868,2044.99721,2336.641267,2651.530173,3150.620305,3600.028589,4249.210759,4770.712243,5396.530162,5461.737995,5949.711463,6411.928204,7092.237948,7450.762237,7862.180368,8742.248261,8867.382662,9322.626714,9836.195568,10660.41173,11011.37958,10631.40699,11424.9729,12329.66101,13612.7678,14426.83212,15590.52879,15388.36724,15508.76811,16538.17144,16044.70548,16684.95302,18052.03596,18029.32554,18811.87337,19155.2894,19275.27726,19896.4957
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,158.2493033,93.82864905,106.1485057,146.3143419,123.6034948,108.7221312,133.4748485,161.159931,198.431298,243.4224129,279.3049689,301.1765677,324.1962768,406.8988301,563.3559578,617.4560619,834.134208,1055.880041,1405.822374,1783.622313,1715.42946,1883.451279,1992.528225,2198.934472,2413.263925,2482.399956,2834.903848,3554.595206,4748.629608,5817.029181,6610.036508,7636.982429,8126.67039,8884.928319,10385.33617,12564.77813,13403.04959,12398.48003,8281.699982,10672.41793,12256.99357,11561.24837,13165.06574,14672.85747,16496.12009,19402.50263,21743.47745,24086.41044,21350.42798,19143.85161,23087.22564,25096.26388,25466.76052,27182.73431,29249.57522,28732.23108,29288.87044,31616.8434,33340.26515,31761.97769
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,4443.405272,4571.181955,4230.847778,4207.811316,4019.763075,3860.547892,4858.710663,5224.929421,5971.825292,13521.70951,11768.52589,12093.32405,12253.76032,12663.44797,19092.95757,20924.25788,17408.55451,14312.37312,13233.89841,13132.76511,12356.90714,9771.098609,11535.21619,10169.00586,11617.15642,8794.631229,5419.590831,,,,16932.1483,19358.38244,17748.8598,14166.1796,15435.17859,18440.37852,16587.17767,17846.32606,22148.37815,27011.72765,35591.00578,42781.3665,45782.27656,55494.95099,37561.67267,38577.49828,48631.6913,51979.10517,49388.13741,44062.31704,29869.52939,27653.06677,29759.43649,33994.38192,32031.9801
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,358.3643143,364.5729368,405.8352009,396.5235395,430.6424837,448.5610484,478.36368,478.4519267,503.7237723,547.5480169,580.7851393,628.9316495,694.1916003,885.243005,1151.549625,1209.02459,1308.423399,1395.397013,1546.830924,1790.830352,2095.949818,2365.38897,2166.948335,1869.659863,1844.725096,1866.706153,1837.646306,1891.192575,2097.750183,2248.064697,2596.731521,3163.123128,2892.959862,3289.288254,3701.818609,3852.502171,4107.516743,4428.77235,4389.553801,3865.081381,4224.621113,4066.226283,3567.8652,3583.514979,4069.502139,4884.091903,5662.570882,6635.782074,7677.581129,7110.086051,8767.05888,9870.706096,9825.143454,9936.316767,10062.26923,8461.077391,8142.770024,8990.524504,8583.068002,8368.446391
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,489.9576071,641.7386315,468.3050387,278.393228,148.9652882,172.523209,203.2559698,234.7642311,250.6042183,287.3949673,325.9410612,363.8796019,378.4281472,345.9213648,248.8390431,277.8098415,325.1869982,326.9419076,320.0615179,362.8214135,417.9285042,475.6107135,590.6327074,710.344815,900.3236718,948.6539323,1140.599205,1378.361365,1581.395403,1825.665113,1998.335215,2134.711796,2308.800482,2423.846203,2542.486528,2534.898277
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.242531,996.9039068,1012.643881,1605.368607,1899.651628,2446.529954,2820.487845,3321.296325,3791.605517,4305.642946,4669.577803,4640.379461,4491.637259,4422.387076,4579.459593,4576.390746,4630.789572,4575.105512,4626.859808,5207.796,6111.332411,7354.953605,7761.646191,7674.83535,7950.695378,7931.080476,7686.25603,7644.548657,7629.891117,7801.178658,8024.803271,7784.316857
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.8328947,306.7103554,306.473737,243.0893405,286.0649989,294.8930368,336.1156743,396.6017613,478.3999379,470.9476196,513.4456986,596.8970811,657.9362563,721.9300554,721.1827948,710.3838577,714.6233922,698.7017644,677.3221785,621.8929536
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6514.321504,7040.780942,7284.934382,6447.144638,5892.617612,5161.683342,5536.868265,5998.16161,5243.590481,6819.033114,7142.774452,6266.490972,3703.048308,4673.143913,5800.597969,8163.010778,9336.35667,11300.19134,14382.57629,10275.26656,12064.78069,5554.179164,13025.28139,10363.78949,6466.91027,4337.919139,4035.194316,5756.69845,7877.122251,7683.750611
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,1445.997949,1628.103864,1515.301793,1607.625706,2023.31189,2253.132382,2646.964943,2869.991101,3221.408816,3584.018224,4199.606069,4383.754446,4755.037204,4775.256886,4919.278645,5194.818295,5300.461513,5340.334669,5733.901931,5947.623161,5950.351196,5642.92727,5646.456535,6150.921369,6591.849178,6948.821454,7669.074351,7970.035701,8456.694632,8137.845494,8540.414378,8983.436673,9086.799462,9378.562363,9843.915819,10093.89976,10361.8141,11047.44499,11357.88901,11611.41545
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,371.4413166,382.6810063,425.9133583,418.2600681,453.6775695,470.9505255,503.1878616,503.3058334,528.4985582,577.2177368,613.0847716,668.5500652,733.1928494,937.7986756,1190.560044,1218.1377,1322.612861,1421.084257,1577.528691,1839.26319,2167.038947,2444.549882,2231.347911,1925.000762,1903.121174,1920.139225,1895.410768,1961.661305,2169.32721,2323.581246,2669.455753,3224.290559,2993.92419,3383.486607,3801.525786,3986.60893,4243.974973,4578.934934,4548.922032,4042.850137,4394.933601,4239.88334,3753.097458,3784.279063,4305.82904,5141.974235,5952.577109,6928.701379,7958.466416,7393.212514,9065.807546,10193.85724,10186.95946,10326.13436,10417.35374,8870.63068,8577.358726,9432.971185,9081.194527,8847.43187
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,297.7199191,294.1073521,285.6543644,262.239697,253.6105777,273.7932275,289.2379779,315.7422507,318.8826158,317.3880668,324.7654035,317.4716474,280.9405755,271.403586,245.182016,272.462755,292.6450618,300.942067,300.5071094,298.0726992,328.249892,305.8879531,323.993595,358.5640937,400.8328962,458.6473176,523.4365051,612.8754877,741.8521794,729.4826173,813.2670308,903.509772,935.4819809,997.2093156,1053.028615,1014.380373,978.7413075,1041.228276,1056.786187,1069.681699
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,142.2558418,154.5045162,164.4543849,191.4690788,232.4748321,267.537333,277.0436933,313.6927395,343.5819115,363.2538598,376.5367957,379.1117105,381.7339792,361.2533822,342.5159259,349.803775,364.7895314,381.7493962,366.4474663,351.5143806,360.0969311,352.2320904,299.7907738,291.9632942,244.4520295,267.6740375,275.0922535,285.8816283,281.4386016,273.7194009,323.8877867,294.8763841,308.6608547,329.4657698,372.603752,423.565554,483.9967583,576.3358213,679.0670705,679.5028861,734.2035212,773.2421812,790.4963907,845.7405124,883.9699919,860.5686206,774.5072735,779.6083179,781.5327819,779.8189412
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,4236.731434,4827.348498,5640.464314,7354.102368,8440.313295,10512.30818,11386.64824,12413.95109,17494.22129,19764.35327,20661.61427,19500.67423,19674.79392,19561.54055,18590.67005,19388.7055,28279.87836,37821.7246,41301.06548,39368.72709,49375.32528,50898.59125,55195.67926,55816.66368,64028.07558,78641.88456,79878.5649,72208.93467,76745.42233,81297.14349,74853.93873,74267.48649,79359.80467,89851.97716,100265.9551,105414.442,114390.5997,130655.637,143255.9816,126082.4926,141200.38,158156.5998,149010.2249,173058.3174,178845.631,167290.94,165629.1905,173356.0513,,
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,142.7796219,142.8381706,138.5366674,117.0720435,120.7143702,152.8527442,153.8987237,159.5059914,150.8967077,160.9130822,183.9274715,185.8598893,196.422933,216.9949584,264.7462357,275.6276193,256.2867154,287.5616366,188.0584942,227.5098268,267.668684,289.1306894,307.6383031,328.6504293,378.9371896,369.5819417,390.3507589,401.4771924,413.4549969,408.450843,463.6186318,513.2585353,547.0547194,576.7800126,647.5790491,714.2334273,756.6570729,817.064349,850.8114206,838.8838674,869.6965166,832.8034402,867.4912137,982.1956459,1065.784437,1248.698185,1435.817177,1630.388906,2037.322103,2090.401826,2799.648876,3200.833829,3350.521876,3610.289363,3819.25353,3843.780672,3886.291502,4077.043721,4080.567125,3853.083693
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,101.1030876,105.293683,105.4788052,115.164363,127.0386487,133.7256372,118.774529,123.7111613,128.54318,139.1123252,150.7238135,153.1946717,159.821819,183.3661086,225.2597067,241.9708628,250.2175672,276.258885,306.3850764,350.2671942,419.7712931,506.0067357,488.3463838,452.3077474,426.1924098,440.943091,452.3763012,483.5326104,485.853876,469.8145627,493.6876865,446.6770043,454.6046831,431.4886528,450.779312,490.8155776,527.9400265,542.5329295,533.7450252,551.1366527,565.8631216,565.0188354,587.1580695,657.9568703,749.6450025,859.901257,994.5662633,1198.987715,1321.381507,1311.883815,1542.652453,1709.884166,1775.624255,1843.332143,1935.239874,1886.725894,1920.047686,2034.893581,2090.130109,2176.558227
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,144.3513349,137.3296352,141.0236288,148.4255798,161.3791114,173.7126795,175.5264499,176.1262786,181.8169131,198.363391,212.4261244,223.691867,244.3757792,302.0501495,377.5931311,408.6808598,433.1035844,477.4475961,508.0109806,592.2777141,681.9257829,753.7569219,730.3060116,692.4162836,685.7499754,708.0323069,717.7653887,720.3288565,759.1365295,767.9303913,859.2389897,901.249402,875.9661372,914.9384246,973.5113913,1071.179227,1151.465313,1200.237767,1146.317802,1103.087147,1188.611198,1184.774323,1191.595401,1322.836552,1547.947174,1819.758841,2134.32103,2605.330277,3086.162478,2980.204428,3576.05292,4167.710896,4393.63289,4593.900589,4709.48357,4415.522911,4380.328093,4749.356416,5001.970026,5080.365496
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,41.30006857,41.85684674,48.16180991,53.08807359,57.46966984,59.50183824,60.20304443,61.58420197,62.46386913,65.57917333,66.80618939,72.65921117,75.12413661,109.8775714,133.4172482,128.8435085,123.7130254,157.3476623,210.685201,222.7296138,321.9994527,315.1316224,246.4002782,266.1883772,223.6426724,176.0182531,204.177833,252.3029106,288.4060903,297.2614225,350.0608392,404.1970899,466.2744404,458.5535585,471.8417914,527.6998379,489.1318193,507.1004656,464.8063925,451.9271579,436.488352,405.6053137,382.1901735,573.6537676,753.3807868,842.8130532,904.6034022,863.7796315,884.9626748,890.9963833,1137.275702,1308.690066,1253.696202,1193.713257,1223.333032,1152.139827,1043.569792,1150.079173,1221.883763,1157.535164
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,166.9698655,153.8484633,159.2862472,168.7059759,182.0292456,198.5569369,215.2272179,212.5169998,212.0244641,231.4300587,256.8096427,279.3436024,313.7048096,390.4847711,451.1706515,487.3250603,523.3091661,598.618712,614.7612008,724.092127,809.4723148,846.0897736,852.6330272,776.1782008,805.7352052,849.0220199,889.5165738,923.0821129,1001.329164,1045.559686,1100.581175,1196.251937,1104.602738,1133.288463,1276.989625,1542.886976,1684.686288,1747.073208,1666.475489,1526.725559,1663.811967,1707.400755,1796.716145,2034.476639,2430.62412,2915.184504,3495.979211,4377.57265,5408.660898,5194.140284,6192.389209,7502.030598,7978.585356,8548.159629,8818.869796,8218.384972,8187.21316,9031.340769,9840.781998,10000.48201
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.796099,2328.153808,2830.737533,3166.895648,3113.546428,3297.354701,3530.147337,4146.987928,5505.535669,6706.966998,7863.162009,9240.642548,12297.91535,14961.56818,11837.39103,11957.08421,14354.18838,14339.28787,15702.14306,16548.40641,14249.11497,14999.47964,16882.63947,19080.61737,19455.45413
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2242.015817,2222.366366,2311.798849,2441.038555,2755.633117,2780.092719,2900.433218,2909.660629,3175.367369,3658.900683,4449.540387,4591.747503,5680.129895,7709.729387,9282.808109,9008.02789,9825.238266,10855.98186,13493.85258,15740.2875,17113.84225,14324.89197,13034.81166,12810.21883,12554.41718,12921.95842,18789.65708,23234.56658,26108.34396,27556.36359,34645.14324,37007.43875,40965.74432,41479.0872,45481.8922,52831.25237,52571.93499,47042.34711,47584.46439,51654.4028,48735.99549,48179.42085,52930.64115,65445.88503,75716.35108,80289.69641,89739.7117,106018.4928,114293.8433,103198.6693,104965.3061,115761.5077,106749.0136,113625.1329,118823.6484,101376.4966,104278.391,107627.151,116654.2611,114704.5942
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322.08701,2422.250575,2675.244828,2965.073007,3144.991127,3351.230706,3566.171119,4125.210034,5127.593575,6343.143526,7552.873894,9663.373451,14042.46242,16376.99836,12257.21657,11348.40623,13832.39118,13850.64282,15041.17446,15740.32675,13698.93795,14153.41492,15586.58189,17805.28031,17836.36489
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,4500.979981,4298.019639,4752.468221,4757.717993,5133.769741,6299.068637,7074.266348,8063.076263,9368.368638,10562.3381,13466.38275,15195.97138,16585.17052,18147.33624,18106.32572,17967.43203,16460.21462,15513.46901,15710.08693,15552.95038,16315.36363,17808.90151,22446.33637,25043.01895,29950.77311,36352.91846,40597.55748,40796.96183,52253.15531,66644.38534,76291.84749,89287.45402,93777.1068,75340.98698,74061.08603,81516.67492,87208.53591,84096.39631
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,164.800779,158.9236674,181.1827374,196.531336,201.2620264,206.4489746,196.3145185,202.8572717,212.7508141,232.1259723,246.0157693,265.2076804,302.564328,364.6361493,439.0123089,502.7566928,524.1785503,590.2319357,690.1707643,809.6277717,1078.838678,861.7975826,836.4355766,750.0216766,668.3852422,660.9467066,840.0113601,920.5915673,1066.330253,1071.177343,1206.011838,1266.849441,1299.421679,1199.319377,1326.941304,1432.310151,1561.129441,1396.769917,1472.38562,1447.968739,1334.943051,1339.293577,1416.488158,1725.458038,1952.90183,2018.025743,2196.01219,2499.259938,2890.360083,2866.924199,2839.925168,3046.949136,2912.658275,3121.681176,3171.699192,2875.257985,2896.720003,3036.325255,3222.200634,3204.095003
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,12479.72526,13812.71818,16733.62161,21422.84116,22706.54174,28253.15478,28809.74424,31432.86944,38353.80593,45839.89897,51528.54723,44369.56135,41380.8619,38884.99772,36384.24961,37557.26542,52174.84206,63051.82375,68448.27627,68592.96541,84289.55954,83738.35455,91647.98265,85399.05868,89380.57478,101910.1086,101237.2577,90798.66435,92995.90636,91257.67202,82367.99128,83734.77998,90501.3418,108627.3057,123519.806,124193.6056,134044.7012,169961.3839,185721.7942,154762.1994,150725.1941,169020.8878,157515.8991,177664.1156,189422.2188,166011.5091,170028.6557,167517.0597,185829.018,
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.7661383,575.319576,657.4911903,578.9097663,399.6207703,440.6720307,507.5576584,570.9726454,682.5255088,897.4499588,1034.707058,1183.379211,1531.685476,2111.201495,1899.010117,2437.529978,2942.255949,3045.739874,3322.038436,3328.801449,2732.457113,2880.439281,3509.69345,4233.999556,4498.52085
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,131.993036,133.8475815,138.1198491,138.4071657,142.6593399,144.484655,152.1078201,157.4763871,165.4784551,165.011573,169.0705601,177.49841,193.1285548,231.4361855,261.0353414,302.1494676,280.6790389,294.9339882,324.3844957,408.9374277,596.7747054,530.5039512,518.1839401,493.089063,399.3446066,377.8565891,420.0096018,301.7444393,291.2109143,281.8115815,338.9481218,272.5246909,301.9970357,320.5642177,269.5607325,284.8227921,354.7415607,297.115184,297.2536718,279.9213415,293.6071574,334.4416383,319.216474,368.7971942,284.4876464,319.5374402,338.7511265,438.6552901,536.3514595,467.5397549,471.959197,531.2655718,518.1529543,541.0662,530.8613457,467.2353994,475.9554172,515.2927249,527.5013261,522.2198092
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,268.2949363,273.3510167,282.2229118,328.1234382,598.8709111,670.8712788,723.0164365,695.8103339,803.7299061,875.4117511,963.8417858,1064.057578,1205.651953,1328.606757,1431.623341,1569.963504,1737.700111,1926.24223,2011.869392,2154.228846,2234.579866,3039.334623,3049.197616,3475.983305,3941.431136,3639.966576,4809.963115,5574.451876,6614.159147,6636.412416,7076.662423,7291.42764,7265.613656,7928.457365,8499.365762,9033.390413,9209.288625,9540.634349,10330.61561,10790.50024
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,247.6050548,267.9727304,299.8755303,336.4638242,400.4946775,523.5554448,924.2109867,981.0847416,1184.09534,1333.307287,1374.944698,1742.093133,2174.135548,2175.39485,2108.651234,2074.537301,2035.904339,2003.723223,1989.555942,1774.94364,1712.20651,1714.081846,2166.465202,2124.9467,2273.058578,2234.736522,2277.230138,2477.798426,2747.977305,2795.659467,2665.999032,2801.782441,3066.34667,3020.652289,2953.134791,3265.225767,3738.425417,4410.601214,5056.227604,5868.756017,7177.970224,6274.402399,7169.344653,8324.984473,8894.861579,8652.347582,8537.258824,7371.998335,7265.221146,7411.423129,8049.979551,8104.501888
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,345.2305591,363.3932056,378.153486,409.0456095,469.4761149,494.9703735,534.2737371,565.6334089,606.2111202,650.3117141,689.7949287,738.5583789,826.4773653,981.4591048,1242.090214,1476.313068,1453.670648,1301.324726,1589.273714,2034.989007,3027.37505,3803.030871,2597.982757,2147.719765,2478.210836,2569.239747,1733.91315,1862.886204,2247.981497,2687.914812,3112.268706,3661.947879,4170.623287,5650.026286,5854.417857,3928.223926,4412.116345,5289.167988,5481.181497,6157.192475,7157.8145,7544.568648,7593.137793,7075.369643,7484.486542,8277.671251,9068.294387,9642.680605,10016.5713,8002.972106,9271.398233,10203.42085,10241.72792,10725.18332,10922.37605,9605.952351,8739.756043,9278.418168,9673.443674,9863.072699
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,972.6272223,1047.707633,1196.623578,1234.893454,1144.679519,1392.380194,1493.443672,1603.520632,1588.782191,1660.129889,1704.549211,1849.182658,1995.966366,2152.165688,2382.821016,2193.774365,2194.362735,2229.712447,2267.344267,2272.722795,2388.549648,2515.527974,2458.068318,2456.244952,2568.361142,2608.605448,2745.438975,2726.097483,2698.179556,2876.994997,3083.83188,3224.338382,3296.698163,3230.02326,3213.837288,3473.775006,3666.695374,3788.163594,
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,148.041027,140.6014774,143.9111848,150.1718553,165.8455971,178.0137739,179.5557258,180.576348,186.4924879,203.2649846,218.2050032,229.5017588,251.0014833,310.9816055,389.2189975,420.3447993,445.93133,491.1602797,522.0770659,611.1109458,706.3552803,783.2026191,757.9880049,718.8110394,713.0357618,736.6138916,746.2250612,747.9782326,790.9109301,801.447529,899.0048778,945.1163303,922.0902184,965.2625733,1032.432468,1136.978432,1224.015956,1276.874718,1219.829111,1174.566462,1264.567026,1263.792712,1271.400459,1413.961834,1657.425946,1951.823525,2292.905302,2803.427178,3325.115449,3212.848716,3866.193845,4517.714608,4770.005245,4991.390481,5121.330794,4804.481578,4778.762823,5193.1639,5480.309215,5575.440915
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354.263462,2477.685524,1225.373149,1352.025726,1794.709897,2359.800338,2338.068311,1964.882893,1866.85009,1908.592601,1854.145956,1815.920091,1961.203736,2408.80011,2762.560358,3037.75311,3325.635809,4036.20277,4793.443669,4544.008835,4542.899717,5063.786986,4698.141294,5210.67583,5468.480869,4840.273123,5129.15896,5430.87421,6062.942604,6093.14769
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,48.27986548,59.46752756,57.99180012,60.47565,71.15470324,79.15748792,90.10019367,84.59764892,128.151032,142.3778567,156.4059494,178.9909445,229.3460449,248.1889337,212.7201131,180.5134612,171.9995887,160.2281015,177.7599163,232.8926085,259.3119491,265.4390139,262.9678504,317.3893069,315.4563173,319.8380297,310.1382515,223.018023,282.341255,282.6330008,267.1891588,281.8726309,323.1686388,269.8711377,307.4369205,334.8365206,392.524759,440.1684418,489.021069,523.0386031,596.6901888,694.2776501,698.8989219,710.2742022,837.6034406,778.6192858,805.032838,848.302758,751.4786686,780.38787,830.5574088,900.1101645,890.7372855
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,828.4216803,874.0663356,975.7588009,1143.620203,1245.361225,1560.112154,1726.559448,2037.897337,2558.740255,3195.552586,3948.403126,3898.243037,3788.050632,3527.04,3332.885357,3322.421283,4194.653939,5083.669139,5814.364771,6040.609862,7191.923603,7558.277383,8220.245518,7296.310144,8000.518005,9114.358065,9397.800918,9679.882857,10183.67599,10648.9889,10391.00432,10346.55337,11281.14031,13587.80927,15063.20518,15857.60316,16671.5672,19375.5696,21928.70067,20675.58259,21107.36443,22858.58609,21916.41159,23837.27999,26008.82772,24002.52329,25133.04565,27239.0701,30133.46617,29416.23061
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.6062319,137.1683267,142.0822652,217.3904189,217.5942826,244.8823499,294.1631813,406.7286892,638.1490599,734.4460067,979.05163,1176.242453,1165.794329,1162.33144,1251.820765,1287.430487,1266.546338,1291.542413,1418.177623,1407.813143
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.773646,1201.564255,1341.426106,1524.254175,1535.572898,1530.05784,1589.198974,1617.711922,1644.650416,1568.858242,1739.207831,1980.939357,2293.032787,2617.81523,3179.414991,3867.511431,3666.597898,4157.898814,4621.789588,5011.268306,4605.550672,4466.556485,3944.349251,3928.792588,3793.932018,,
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.072633,1909.598702,2106.635068,2789.159065,3380.165121,3674.617924,4425.678873,5976.394145,7367.751909,6727.107767,6682.281158,7318.74469,6586.721279,7189.293287,7388.147794,6517.163752,7033.604899,7803.411137,8850.092733,8832.036836
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,1332.640563,1435.767097,1495.015749,1121.664164,1137.690354,1465.447661,1485.538896,1533.444305,1670.690529,1172.443066,1072.636319,587.3032317,339.5220871,405.9748378,631.92009,580.9108441,505.5944739,477.3347341,444.9951451,474.2168965,524.0553079,571.5926395,646.1932563,797.9786853,998.8313648,1334.211681,1632.726952,2136.563214,1714.360545,2643.292914,3757.558633,4351.88692,4366.075901,4158.525715,3918.579174,3660.150746,3669.41754,4134.987198,4295.235025
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21978.77439,21381.60733,21136.84799,18764.812,17715.90136,16986.90668,17189.93135,14669.7913,14804.24673,13571.05828,13827.7697,14274.24065,15278.90787,16690.5701,22246.74308,28305.22259,23258.67586,
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.9342798,191.5821534,190.552061,186.8485304,187.357741,260.857255,303.5116338,333.8426027,341.4809152,313.5680341,291.467739,299.6830541,323.5225887,381.1565927,415.348291,434.0340288,480.9335201,564.4794877,519.7604047,471.1816926,594.5864667,657.6453378,664.0782118,673.9699555,589.8590281,428.926488,461.4150941,498.9572202,491.8047231
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,,181.8375027,182.1827009,181.0920363,234.632132,258.9896915,262.3104607,269.8400597,288.4418017,265.1659977,269.8035509,283.9777204,321.714022,393.2821364,474.5199408,528.6184508,565.5799019,566.2299039,553.7592268,636.2187465,680.1878759,696.8170477,678.7100375,692.785694,620.7604707,567.2507353,648.5462055,715.3376626,732.9712319,731.948005,740.7365354,1021.926919,1010.103031,840.2655098,862.275752,904.0907235,898.5127833,851.426927,814.1706614,775.2717114,676.5676584,646.116311,639.6671224,717.9003701,803.7776421,970.8436448,1288.144297,1351.456842,1558.889743,1392.464144,1610.923908,1879.771427,1815.219429,1892.095487,1677.108166,1524.072883,1536.85415,1578.114174,1600.876469,1677.919253
